Population,Individual,Song,NMDS1,NMDS2,X
Skomer_M,K52_M_B,"K52_20260505_020000_3_MB,2",0.816013677635535,-0.673025701794184,NA
Skomer_M,K52_M_B,"K52_20260505_020000_3_MB,3",0.786592856097267,-0.775392181522689,NA
Skomer_M,K52_M_B,"K52_20260505_020000_3_MB,4",1.28802093825732,0.952777214633643,NA
Skomer_M,K52_M_B,"K52_20260505_020000_1_MB,1",0.430287904123557,-0.434220765289295,NA
Skomer_M,K52_M_B,"K52_20260505_020000_1_MB,2",0.431067011432207,-0.482842398474952,NA
Skomer_M,K52_M_B,"K52_20260505_020000_1_MB,3",1.03961836915128,1.17581421096365,NA
Skomer_M,K52_M_B,"K52_20260505_020000_7_MB,1",0.0957361466694698,-0.772898817882318,NA
Skomer_M,K52_M_B,"K52_20260505_020000_7_MB,2",0.436438992744135,0.605565025375413,NA
Skomer_M,K52_M_B,"K52_20260505_013500_5_MB,1",-0.475985776572858,0.741781517082631,NA
Skomer_M,K52_M_B,"K52_20260505_013500_5_MB,2",-0.337337289497771,-0.251467474724968,NA
Skomer_M,K52_M_B,"K52_20260505_013500_5_MB,3",-0.0054673831333375,1.00973969976857,NA
Skomer_M,K52_M_B,"K52_20260505_013500_3_MB,1",0.542536356416393,-0.731025646652492,NA
Skomer_M,K52_M_B,"K52_20260505_013500_3_MB,2",0.535567711963308,0.102115767712887,NA
Skomer_M,K52_M_B,"K52_20260505_013500_6_MB,1",-1.07038740570578,-0.639005542897458,NA
Skomer_M,K52_M_B,"K52_20260505_013500_6_MB,2",-0.851555791335944,0.595341777937817,NA
Skomer_M,K52_M_B,"K52_20260505_013500_2_MB,1",0.145392448279278,-0.751084446758349,NA
Skomer_M,K52_M_B,"K52_20260505_013500_2_MB,2",0.125693737406224,0.626870105293864,NA
Skomer_M,K52_M_B,"K52_20260505_013500_4_MB,1",0.195353151182597,-0.522392554450007,NA
Skomer_M,K52_M_B,"K52_20260505_013500_4_MB,2",1.38866371873729,0.0159310989324055,NA
Skomer_M,K52_M_C,"K52_20260501_221500_5_MC,1",-1.79914903446924,-0.261419987812916,NA
Skomer_M,K52_M_C,"K52_20260501_221500_5_MC,2",-1.66984526124843,-0.288720374093578,NA
Skomer_M,K52_M_C,"K52_20260501_221500_5_MC,3",-1.25276431262079,1.02004183307601,NA
Skomer_M,K52_M_C,"K52_20260501_221500_10_MC,1",-1.71769576734402,-0.472309676878257,NA
Skomer_M,K52_M_C,"K52_20260501_221500_10_MC,2",-1.10579001639934,-0.310490452656581,NA
Skomer_M,K52_M_C,"K52_20260501_221500_10_MC,3",-0.957848779914171,-0.499650898560038,NA
Skomer_M,K52_M_C,"K52_20260501_221500_10_MC,4",-0.54443735031591,0.953650364167471,NA
Skomer_M,K52_M_C,"K52_20260501_221500_7_MC,1",-1.7279568567759,0.0815050752070616,NA
Skomer_M,K52_M_C,"K52_20260501_221500_7_MC,2",-1.32746088614575,-0.272700514256179,NA
Skomer_M,K52_M_C,"K52_20260501_221500_7_MC,3",-0.306335942326249,0.274825562448034,NA
Skomer_M,K52_M_C,"K52_20260501_221500_7_MC,4",-0.532926423197961,1.42804815825933,NA
Skomer_M,K52_M_C,"K52_20260501_221500_4_MC,1",-0.862211714554195,-0.610560447270693,NA
Skomer_M,K52_M_C,"K52_20260501_221500_4_MC,2",-1.08591583323631,-0.689095863736462,NA
Skomer_M,K52_M_C,"K52_20260501_221500_4_MC,3",-0.989675651703794,-0.403882053979316,NA
Skomer_M,K52_M_C,"K52_20260501_221500_4_MC,4",-0.718727772905862,0.940227559753675,NA
Skomer_M,K52_M_C,"K52_20260501_221500_6_MC,1",-1.02711951407079,-0.80329122814454,NA
Skomer_M,K52_M_C,"K52_20260501_221500_6_MC,2",-0.914500222853177,-0.79642221721048,NA
Skomer_M,K52_M_C,"K52_20260501_221500_6_MC,3",-1.17308504741952,1.10984924527262,NA
Skomer_M,K52_M_C,"K52_20260501_221500_8_MC,1",-1.3922728842634,-0.71427923916796,NA
Skomer_M,K52_M_C,"K52_20260501_221500_8_MC,2",-0.873429539582815,0.858616981024682,NA
Rum_M,R01_M_A,"R01_20260614_011000_4_M,1",-0.109558730090815,0.29064606125122,NA
Rum_M,R01_M_A,"R01_20260614_011000_4_M,2",0.230521631604122,-0.395214222218592,NA
Rum_M,R01_M_A,"R01_20260614_011000_4_M,3",-0.1915938704303,-0.523020964798169,NA
Rum_M,R01_M_A,"R01_20260614_011000_4_M,4",-0.313528526478936,-0.619278090292324,NA
Rum_M,R01_M_A,"R01_20260614_011000_4_M,5",-2.15055030730288,-1.57462930061239,NA
Rum_M,R01_M_A,"R01_20260614_011000_1_M,1",-0.511205923150413,-0.0968535306537945,NA
Rum_M,R01_M_A,"R01_20260614_011000_1_M,2",1.45313777676651,-0.670388810379823,NA
Rum_M,R01_M_A,"R01_20260614_011000_1_M,3",0.457546783571091,-0.461532586235706,NA
Rum_M,R01_M_A,"R01_20260614_011000_1_M,4",-0.644853087698306,-0.861401244545976,NA
Rum_M,R01_M_A,"R01_20260614_011000_2_M,1",-0.638516148280399,-1.07833368545148,NA
Rum_M,R01_M_A,"R01_20260614_011000_2_M,2",0.69179817466201,-0.128040614522303,NA
Rum_M,R01_M_A,"R01_20260614_011000_2_M,3",1.10662070256367,-1.1995857788031,NA
Rum_M,R01_M_A,"R01_20260614_011000_2_M,4",-0.532824805586674,-0.915134055828571,NA
Rum_M,R01_M_A,"R01_20260614_011000_3_M,1",-1.45383458333503,-0.237527549877559,NA
Rum_M,R01_M_A,"R01_20260614_011000_3_M,2",-0.0119180660580704,-0.275153517687984,NA
Rum_M,R01_M_A,"R01_20260614_011000_3_M,3",0.591864011010031,-0.635451949779689,NA
Rum_M,R01_M_A,"R01_20260614_011000_3_M,4",-0.576632209351424,-1.02681790248092,NA
Rum_M,R03_M_A,"R03_20260614_002000_3_M,1",-1.19636592669938,0.715953004635331,NA
Rum_M,R03_M_A,"R03_20260614_002000_3_M,2",-0.692378131453259,0.518379187251918,NA
Rum_M,R03_M_A,"R03_20260614_002000_3_M,3",-0.919541283182342,0.123349909555745,NA
Rum_M,R03_M_A,"R03_20260614_002000_1_M,1",0.0154978983578435,0.881278244605294,NA
Rum_M,R03_M_A,"R03_20260614_002000_1_M,2",-1.1829320401473,0.825233480517957,NA
Rum_M,R03_M_A,"R03_20260614_002000_1_M,3",-0.894469609177826,0.307397809674116,NA
Rum_M,R03_M_A,"R03_20260614_002000_2_M,1",-0.956288021714026,-0.198869806679757,NA
Rum_M,R03_M_A,"R03_20260614_002000_2_M,2",-0.604257824520296,-0.20723041712174,NA
Rum_M,R03_M_A,"R03_20260614_002000_2_M,3",-1.3486482060183,-1.41708597907233,NA
Rum_M,R03_M_A,"R03_20260613_023050_1_M,1",-0.204061711520752,0.605160275566368,NA
Rum_M,R03_M_A,"R03_20260613_023050_1_M,2",-0.765331636114762,0.875556806053433,NA
Rum_M,R03_M_A,"R03_20260613_023050_1_M,3",-0.241293217444488,0.0469085325940471,NA
Rum_M,R03_M_A,"R03_20260613_023050_2_M,1",0.00892465807232524,0.892024449375194,NA
Rum_M,R03_M_A,"R03_20260613_023050_2_M,2",-1.03906228078989,0.891276335241517,NA
Rum_M,R03_M_A,"R03_20260613_023050_2_M,3",-0.995365212031272,0.133617694906479,NA
Rum_M,R03_M_A,"R03_20260619_004500_5_M,1",-1.93319636444905,0.306082223733444,NA
Rum_M,R03_M_A,"R03_20260619_004500_5_M,2",-1.57595924205256,0.168153742823169,NA
Rum_M,R03_M_A,"R03_20260619_004500_5_M,3",-1.63333783526885,0.166855720544973,NA
Rum_M,R03_M_A,"R03_20260619_004500_5_M,4",-1.62266556216727,-0.158429590482318,NA
Rum_M,R03_M_A,"R03_20260619_004500_2_M,1",-1.80062056378561,0.812183945932145,NA
Rum_M,R03_M_A,"R03_20260619_004500_2_M,2",-1.63138782439228,0.786397167630813,NA
Rum_M,R03_M_A,"R03_20260619_004500_2_M,3",-1.51781656624828,0.247318635401724,NA
Rum_M,R04_M_A,"R04_20260614_011000_2_M,1",-2.06033939271671,1.80381263832398,NA
Rum_M,R04_M_A,"R04_20260614_011000_2_M,2",-1.78614474646301,1.33943149634349,NA
Rum_M,R04_M_A,"R04_20260614_011000_2_M,3",-1.23467303437873,2.00966929526835,NA
Rum_M,R04_M_A,"R04_20260614_011000_2_M,4",-1.02763767703063,1.77692594698358,NA
Rum_M,R04_M_A,"R04_20260614_011000_2_M,5",-0.984113920016193,0.4632078881065,NA
Rum_M,R04_M_A,"R04_20260614_011000_3_M,1",-1.98822864293633,1.85753408877648,NA
Rum_M,R04_M_A,"R04_20260614_011000_3_M,2",-1.21768192479529,1.88812061412749,NA
Rum_M,R04_M_A,"R04_20260614_011000_3_M,3",-0.838589687456254,2.22035483203648,NA
Rum_M,R04_M_A,"R04_20260614_011000_3_M,4",-0.0721755377670847,1.17036022432311,NA
Rum_M,R04_M_A,"R04_20260614_011000_1_M,1",-1.39971147013743,1.1465798516795,NA
Rum_M,R04_M_A,"R04_20260614_011000_1_M,2",-0.778601263762766,1.67031612663138,NA
Rum_M,R04_M_A,"R04_20260614_011000_1_M,3",-0.410799220734991,1.69379085745187,NA
Rum_M,R04_M_A,"R04_20260614_011000_1_M,4",0.343786984864946,0.766635384897332,NA
Rum_M,R04_M_A,"R04_20260616_011000_1_M,1",-0.962939906143326,2.25863767633141,NA
Rum_M,R04_M_A,"R04_20260616_011000_1_M,2",-0.920613174622892,2.22977668361127,NA
Rum_M,R04_M_A,"R04_20260616_011000_1_M,3",-0.661667974147793,2.29196722563324,NA
Rum_M,R04_M_A,"R04_20260616_011000_1_M,4",0.264865933064771,1.58435947324575,NA
Rum_M,R04_M_A,"R05_20260618_025000_1_M,1",-0.829443050511368,1.40121664916964,NA
Rum_M,R04_M_A,"R05_20260618_025000_1_M,2",-0.909904170168088,1.45955396914218,NA
Rum_M,R04_M_A,"R05_20260618_025000_1_M,3",-0.666021633549231,0.707512027569037,NA
Rum_F,R06_F_A,"R06_20260618_011000_5_F,1",-2.85399220568475,-1.2133662103034,NA
Rum_F,R06_F_A,"R06_20260618_011000_5_F,2",-2.34573538484539,-1.351428585344,NA
Rum_F,R06_F_A,"R06_20260618_011000_5_F,3",-1.67695331081244,-0.0603541023074868,NA
Rum_F,R06_F_A,"R06_20260618_011000_5_F,4",-1.90460858379907,-1.47261764845516,NA
Rum_F,R06_F_A,"R06_20260618_011000_4_F,1",-2.0621091099315,-0.199244352500383,NA
Rum_F,R06_F_A,"R06_20260618_011000_4_F,2",-1.77120701491209,0.478131694438985,NA
Rum_F,R06_F_A,"R06_20260618_011000_4_F,3",-2.06315400944732,-1.05896983894465,NA
Rum_F,R06_F_A,"R06_20260618_011000_2_F,1",-1.68220107725314,-0.427230857492903,NA
Rum_F,R06_F_A,"R06_20260618_011000_2_F,2",-2.34413025594203,-0.845821891736152,NA
Rum_F,R06_F_A,"R06_20260618_011000_2_F,3",-2.37292639742406,-1.91895069142541,NA
Rum_F,R06_F_A,"R06_20260618_011000_1_F,1",-1.47925842468059,0.283790294936439,NA
Rum_F,R06_F_A,"R06_20260618_011000_1_F,2",-2.09017992629685,-0.89257637400321,NA
Rum_F,R06_F_A,"R06_20260619_011000_2_F,1",-1.15716183285513,-0.702050488286994,NA
Rum_F,R06_F_A,"R06_20260619_011000_2_F,2",-1.24632164098851,-0.733167415392821,NA
Rum_F,R06_F_A,"R06_20260619_011000_2_F,3",-1.63425092796904,-1.3972555979594,NA
Rum_F,R06_F_A,"R06_20260619_011000_2_F,4",-1.22120004324499,-1.4332399061625,NA
Rum_F,R06_F_A,"R06_20260619_034000_1_F,1",-1.86314486967691,-1.36124267308112,NA
Rum_F,R06_F_A,"R06_20260619_034000_1_F,2",-1.83003723228702,-1.50881847445617,NA
Rum_F,R06_F_A,"R06_20260619_034000_1_F,3",-0.600904857486291,-2.25586055848492,NA
Rum_F,R06_F_A,"R06_20260619_034000_2_F,1",-0.760357857075231,-1.35531491521666,NA
Rum_F,R06_F_A,"R06_20260619_034000_2_F,2",-1.21056829602967,-2.03341139088325,NA
Rum_M,R06_M_A,"R06_20260616_221500_1_M,1",0.375574052388879,0.875737201534742,NA
Rum_M,R06_M_A,"R06_20260616_221500_1_M,2",1.72668156811873,0.944837438251517,NA
Rum_M,R06_M_A,"R06_20260616_221500_1_M,3",0.769065285096185,-0.111165638352146,NA
Rum_M,R06_M_A,"R06_20260617_002000_1_M,1",-0.263978532741372,2.03200724897953,NA
Rum_M,R06_M_A,"R06_20260617_002000_1_M,2",1.04407989417702,2.14611367245849,NA
Rum_M,R06_M_A,"R06_20260617_002000_1_M,3",1.22365489177105,1.33307582374809,NA
Rum_M,R06_M_A,"R06_20260617_002000_1_M,4",1.41710243896785,1.64947468146129,NA
Rum_M,R06_M_A,"R06_20260617_002000_1_M,5",0.443801703556,0.201267709398427,NA
Rum_M,R06_M_A,"R06_20260617_002000_2_M,1",-1.28469657813796,1.74792232468368,NA
Rum_M,R06_M_A,"R06_20260617_002000_2_M,2",-1.04850631966248,1.98031865155153,NA
Rum_M,R06_M_A,"R06_20260617_002000_2_M,3",-1.29699921139856,1.54209068279085,NA
Rum_M,R06_M_A,"R06_20260617_002000_2_M,4",-1.43684696255257,-0.714966830477867,NA
Rum_M,R06_M_A,"R06_20260617_002000_3_M,1",-0.888256290729594,0.725985180971617,NA
Rum_M,R06_M_A,"R06_20260617_002000_3_M,2",-0.957639402589672,1.27659399728834,NA
Rum_M,R06_M_A,"R06_20260617_002000_3_M,3",-0.895318807057857,0.743339467958077,NA
Rum_M,R06_M_A,"R06_20260617_002000_3_M,4",-2.12121648071163,-1.05493280040586,NA
Rum_M,R06_M_A,"R06_20260619_011000_6_M,1",-1.25659636063639,1.84474909326359,NA
Rum_M,R06_M_A,"R06_20260619_011000_6_M,2",-1.1536908730017,2.15477215384888,NA
Rum_M,R06_M_A,"R06_20260619_011000_6_M,3",-1.18886179824296,1.29470277694015,NA
Rum_M,R06_M_A,"R06_20260619_011000_3_M,1",-0.50060525979303,-0.108028564168812,NA
Rum_M,R07_M_A,"R07_20260616_020000_1_M,1",-0.736989321912827,1.25855600570826,NA
Rum_M,R07_M_A,"R07_20260616_020000_1_M,2",0.304877738246629,0.480209996869549,NA
Rum_M,R07_M_A,"R07_20260616_020000_3_M,1",-1.14532592332682,1.65863911112642,NA
Rum_M,R07_M_A,"R07_20260616_020000_3_M,2",-0.460011860491732,0.923921687953571,NA
Rum_M,R07_M_A,"R07_20260616_020000_2_M,1",-1.17931851521937,1.71944147688606,NA
Rum_M,R07_M_A,"R07_20260616_020000_2_M,2",-0.617089347712432,0.748351244279238,NA
Rum_M,R07_M_A,"R07_20260617_011000_1_M,1",-0.613315396660099,1.7073169769934,NA
Rum_M,R07_M_A,"R07_20260617_011000_1_M,2",-0.180325210995585,1.89610521367308,NA
Rum_M,R07_M_A,"R07_20260617_011000_1_M,3",0.0626810729225326,0.705311846348027,NA
Rum_M,R07_M_A,"R07_20260617_011000_4_M,1",-0.529252021296791,1.50862011659386,NA
Rum_M,R07_M_A,"R07_20260617_011000_4_M,2",-0.249755597403914,1.3334835585217,NA
Rum_M,R07_M_A,"R07_20260617_011000_4_M,3",0.943997777158728,0.169192407396379,NA
Rum_M,R07_M_A,"R07_20260617_011000_2_M,1",-1.1178839543135,1.35963450536925,NA
Rum_M,R07_M_A,"R07_20260617_011000_2_M,2",-0.513831195268503,0.557025405045177,NA
Rum_M,R07_M_A,"R07_20260617_230500_1_M,1",-0.586166659083488,1.05005579875594,NA
Rum_M,R07_M_A,"R07_20260617_230500_1_M,2",0.531865756393056,0.0803097092406237,NA
Rum_F,R08_F_A,"R08_20260613_004500_1_F,1",-0.85822512467181,-0.861697933169375,NA
Rum_F,R08_F_A,"R08_20260613_004500_2_F,1",-0.354985856473931,-1.21950654761587,NA
Rum_F,R08_F_A,"R08_20260613_004500_3_F,1",-0.744056404175501,-0.617948616409956,NA
Rum_F,R08_F_A,"R08_20260614_013500_12_F,1",1.14343695133276,-0.0522522646034021,NA
Rum_F,R08_F_A,"R08_20260614_013500_9_F,1",-0.0141731246568489,-0.779050380845053,NA
Rum_F,R08_F_A,"R08_20260614_013500_14_F,1",1.48023971833989,0.106299979552866,NA
Rum_F,R08_F_A,"R08_20260614_013500_3_F,1",0.917613715301685,-1.23823209738992,NA
Rum_F,R08_F_A,"R08_20260614_013500_11_F,1",0.0946354505353953,-0.296821394859264,NA
Rum_F,R08_F_A,"R08_20260614_013500_10_F,1",-0.202791174970134,-0.575790554908013,NA
Rum_F,R08_F_A,"R08_20260614_013500_3_F,1",0.901659753125016,-1.24547670254852,NA
Rum_F,R08_F_A,"R08_20260614_013500_16_F,1",1.19083951225768,-0.0796706152388604,NA
Rum_F,R08_F_A,"R08_20260614_013500_13_F,1",0.121750306346002,-0.172625889718971,NA
Rum_F,R08_F_A,"R08_20260614_013500_15_F,1",0.035976296460572,-0.276528907683697,NA
Rum_F,R08_F_A,"R08_20260614_031500_1_F,1",-0.324489495325056,-0.299778773231469,NA
Rum_F,R08_F_A,"R08_20260616_004500_4_F,1",-0.652705248909094,-1.70895283267399,NA
Rum_F,R08_F_A,"R08_20260616_020000_6_F,1",0.0374882696883799,-1.01287666249088,NA
Rum_F,R08_F_A,"R08_20260614_004500_1_F,1",-1.36306354647958,-0.752999328999402,NA
Rum_F,R08_F_A,"R08_20260614_004500_3_F,1",-1.27423308665162,-1.1587432895121,NA
Rum_F,R08_F_A,"R08_20260614_011000_1_F,1",-1.17884340426574,-0.944907821989156,NA
Rum_F,R08_F_A,"R08_20260614_011000_2_F,1",-1.44800223515972,-0.743127411893004,NA
Rum_F,R10_F_A,"R10_20260614_020000_5_F,1",-1.7212376054136,-2.25426456033685,NA
Rum_F,R10_F_A,"R10_20260614_020000_3_F,1",-0.471796386015117,-1.55736642938268,NA
Rum_F,R10_F_A,"R10_20260617_013500_2_F,1",-0.00184133352016431,-0.733006545142427,NA
Rum_F,R10_F_A,"R10_20260617_013500_2_F,2",1.49811870603362,-0.36625817565637,NA
Rum_F,R10_F_A,"R10_20260617_013500_2_F,3",1.94292772165598,-0.439202788377818,NA
Rum_F,R10_F_A,"R10_20260617_013500_2_F,4",1.4883722769375,-0.906548364381285,NA
Rum_F,R10_F_A,"R10_20260617_013500_3_F,1",0.569616529475832,-1.10411982590374,NA
Rum_F,R10_F_A,"R10_20260617_013500_3_F,2",2.29983132102676,-0.73085252642105,NA
Rum_F,R10_F_A,"R10_20260617_013500_3_F,3",1.4857325743615,-0.536710809864542,NA
Rum_F,R10_F_A,"R10_20260617_013500_3_F,4",-0.591507206856456,-1.03535782227599,NA
Rum_F,R10_F_A,"R10_20260617_013500_1,1",2.10108187739256,-0.362039762513044,NA
Rum_F,R10_F_A,"R10_20260617_013500_1,2",2.19611657916623,-0.185248326219955,NA
Rum_F,R10_F_A,"R10_20260617_013500_1,3",1.12005534727888,-0.420350962969234,NA
Rum_F,R10_F_A,"R10_20260619_020000_1_F,1",-1.64630711676285,-0.986938953412073,NA
Rum_F,R10_F_A,"R10_20260619_020000_1_F,2",1.62315695041029,-1.64466119922931,NA
Rum_F,R10_F_A,"R10_20260619_020000_1_F,3",2.04105039553613,-1.54107532703693,NA
Rum_F,R10_F_A,"R10_20260619_020000_1_F,4",0.665144418158022,-1.35074698282752,NA
Rum_F,R10_F_A,"R10_20260619_020000_1_F,5",-0.584383815784589,-1.5229678538746,NA
Rum_F,R10_F_A,"R10_20260619_020000_2_F,1",1.04371499147927,-1.07169309828008,NA
Rum_F,R10_F_A,"R10_20260619_020000_2_F,2",0.191360289262021,-1.19108999346541,NA
Rum_F,R10_F_A,"R10_20260619_020000_2_F,3",0.186759632637555,-1.8674329476324,NA
Rum_M,R10_M_A,"R10_20260614_004500_2_M,1",2.23011820543907,-1.52614410665382,NA
Rum_M,R10_M_A,"R10_20260614_004500_2_M,2",2.85231940965923,-1.39079191389679,NA
Rum_M,R10_M_A,"R10_20260614_004500_2_M,3",1.6231625128497,-1.29859024126622,NA
Rum_M,R10_M_A,"R10_20260614_004500_4_M,1",1.90293630571315,-1.33541243862566,NA
Rum_M,R10_M_A,"R10_20260614_004500_3_M,1",0.289454050033775,-0.834031839544029,NA
Rum_M,R10_M_A,"R10_20260614_004500_3_M,2",1.55464882043679,-1.48877211951051,NA
Rum_M,R10_M_A,"R10_20260614_004500_1_M,1",1.29604619231903,-1.00002144682089,NA
Rum_M,R10_M_A,"R10_20260614_004500_1_M,2",0.808508610559043,-0.774203803202351,NA
Rum_M,R10_M_A,"R10_20260614_020000_1_M,1",1.30282220606594,-0.690023693665953,NA
Rum_M,R10_M_A,"R10_20260614_020000_1_M,2",0.594852505507053,-0.198874832198581,NA
Rum_M,R10_M_A,"R10_20260614_020000_1_M,3",-0.247643163782348,-0.0610593071593624,NA
Rum_M,R10_M_A,"R10_20260614_020000_7_M,1",-0.547813452898737,-0.440769690590632,NA
Rum_M,R10_M_A,"R10_20260614_020000_7_M,2",0.762424819920373,-0.849650572091858,NA
Rum_M,R10_M_A,"R10_20260614_020000_6_M,1",0.0355619715939715,-0.371989613779565,NA
Rum_M,R10_M_A,"R10_20260614_020000_2_M,1",-0.0984136069556606,-0.439682514884415,NA
Rum_M,R10_M_A,"R10_20260614_020000_8_M,1",0.278298301263558,-0.670634080376932,NA
Rum_M,R10_M_A,"R10_20260614_020000_4_M,1",1.40390536497312,-1.2950116154706,NA
Rum_M,R10_M_A,"R10_20260614_020000_9_M,1",1.07027498187059,-0.791808221210825,NA
Rum_M,R10_M_A,"R10_20260614_020000_11_M,1",0.0548163023379653,-1.31505216907474,NA
Rum_M,R10_M_A,"R10_20260614_020000_10_M,1",1.61091801331441,-1.03968413252273,NA
Rum_F,R27_F_A,"R27_20260618_011000_2_F,1",-0.740979544580435,-0.515456465482584,NA
Rum_F,R27_F_A,"R27_20260618_011000_2_F,2",0.499487406907581,-0.788580766011089,NA
Rum_F,R27_F_A,"R27_20260618_011000_2_F,3",1.15755532109717,-0.602402909765223,NA
Rum_F,R27_F_A,"R27_20260618_011000_2_F,4",0.988556529350818,0.146969537860494,NA
Rum_F,R27_F_A,"R27_20260618_011000_2_F,5",0.153598884986989,-1.09233309879315,NA
Rum_F,R27_F_A,"R27_20260618_011000_1_F,1",-1.36167835201777,-0.510364804031102,NA
Rum_F,R27_F_A,"R27_20260618_011000_1_F,2",-1.11105342545755,-0.798677692921554,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,1",-1.88574104686291,-0.723102141363526,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,2",-1.29055877693904,-0.327433611762884,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,3",-1.40718208104766,-0.47402013014144,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,4",-1.18266674756872,-0.393095266703669,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,5",-0.883288920586945,-0.504577378812811,NA
Rum_F,R27_F_A,"R27_20260619_013500_3_F,6",-1.20339982805203,-1.91266671383807,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,1",-0.713120265569209,-0.434298542057093,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,2",-0.733042023047084,-0.207063528371103,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,3",-0.574876149151052,-0.420793700904497,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,4",1.746347578988,3.1617784378643,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,5",1.36963474607527,-0.186667785494469,NA
Rum_F,R27_F_A,"R27_20260619_013500_6_F,6",1.03989633003422,-0.955814662861954,NA
Rum_F,R27_F_A,"R27_20260619_013500_7_F,1",0.124128248078185,-0.370012671659402,NA
Rum_F,R27_F_A,"R27_20260619_013500_7_F,2",0.701325209588705,-0.423359408916395,NA
Rum_F,R27_F_A,"R27_20260619_013500_7_F,3",0.383262117239839,-1.01457104172156,NA
Rum_F,R28_F_A,"R28_20260616_004500_4_F,1",-0.67335760258449,-0.117126887710955,NA
Rum_F,R28_F_A,"R28_20260616_004500_4_F,2",-0.0734845140914445,-0.536279246043286,NA
Rum_F,R28_F_A,"R28_20260616_004500_18_F,1",-0.854170469193705,-0.548317603878701,NA
Rum_F,R28_F_A,"R28_20260616_004500_18_F,2",-0.425525007046601,-0.390901725940183,NA
Rum_F,R28_F_A,"R28_20260616_004500_11_F,1",1.18986439095348,0.287352838685355,NA
Rum_F,R28_F_A,"R28_20260616_004500_11_F,2",-0.0277103622815525,-0.50192110897895,NA
Rum_F,R28_F_A,"R28_20260616_004500_4_F,1",0.00403739913359923,-0.518046502057992,NA
Rum_F,R28_F_A,"R28_20260616_004500_16_F,1",0.803209885021601,-1.84389073774275,NA
Rum_F,R28_F_A,"R28_20260619_002000_1_F,1",3.53078104626513,4.23421532204782,NA
Rum_F,R28_F_A,"R28_20260619_002000_1_F,2",1.06201815594539,0.689761396430038,NA
Rum_F,R28_F_A,"R28_20260619_002000_1_F,3",2.42323755979318,0.572518893103496,NA
Rum_F,R28_F_A,"R28_20260619_013500_2_F,1",0.626332222855318,0.857437534398015,NA
Rum_F,R28_F_A,"R28_20260619_013500_2_F,2",1.45803339828664,0.521671374879103,NA
Rum_F,R28_F_A,"R28_20260619_013500_2_F,3",1.34010362391684,0.901798826858273,NA
Rum_F,R28_F_A,"R28_20260619_013500_2_F,4",0.890125211520609,0.61691650017136,NA
Rum_F,R28_F_A,"R28_20260619_013500_3_F,1",0.255910130124354,0.976751612049044,NA
Rum_F,R28_F_A,"R28_20260619_013500_3_F,2",0.726089420391625,0.930516623664769,NA
Rum_F,R28_F_A,"R28_20260619_013500_3_F,3",0.242403010067157,1.14838732165775,NA
Rum_F,R28_F_A,"R28_20260619_013500_3_F,4",1.09690597954198,1.15618679180358,NA
Rum_F,R28_F_A,"R28_20260619_013500_1_F,1",-0.62095788594404,1.14773209358731,NA
Rum_F,R28_F_A,"R28_20260619_013500_1_F,2",-0.321126457178804,1.1474144316348,NA
Rum_F,R28_F_A,"R28_20260619_013500_1_F,3",1.18008208848608,1.0465020210353,NA
Rum_F,R28_F_A,"R28_20260619_013500_1_F,4",0.541287796941001,0.415625248838374,NA
Rum_M,R28_M_A,"R28_20260616_004500_23_M,1",2.13393780284454,-0.0982019346769621,NA
Rum_M,R28_M_A,"R28_20260616_004500_23_M,2",3.25338377385746,-0.561850676939837,NA
Rum_M,R28_M_A,"R28_20260616_004500_23_M,3",4.42757813813727,-0.734348357273436,NA
Rum_M,R28_M_A,"R28_20260616_004500_23_M,4",3.90179820924998,-1.04667937187924,NA
Rum_M,R28_M_A,"R28_20260616_004500_3_M,1",1.01985395113797,0.812064894630286,NA
Rum_M,R28_M_A,"R28_20260616_004500_3_M,2",1.94392746077133,0.62927592409724,NA
Rum_M,R28_M_A,"R28_20260616_004500_3_M,3",2.06067061309493,0.00578196991387372,NA
Rum_M,R28_M_A,"R28_20260616_004500_10_M,1",0.448887343628773,1.4082488171715,NA
Rum_M,R28_M_A,"R28_20260616_004500_10_M,2",0.681938314410492,0.84137455496785,NA
Rum_M,R28_M_A,"R28_20260616_004500_10_M,3",0.777848831969611,4.20621444756053,NA
Rum_M,R28_M_A,"R28_20260616_004500_21_M,1",-0.119239819524078,0.825194223261803,NA
Rum_M,R28_M_A,"R28_20260616_004500_21_M,2",0.155660311315298,0.499933065658778,NA
Rum_M,R28_M_A,"R28_20260616_004500_15_M,1",0.0590952207319852,1.27038895068445,NA
Rum_M,R28_M_A,"R28_20260616_004500_15_M,2",-0.0722953891306348,0.531153310634883,NA
Rum_M,R28_M_A,"R28_20260616_004500_5_M,1",0.419593375384848,1.09245086511944,NA
